id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
13242,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Beige Shorts
8357,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's End Is Just Begining Green Kidswear
22596,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red T-shirt
51135,Men,Free Items,Free Gifts,Free Gifts,Black,Summer,2012.0,Casual,Park Avenue Men Black Socks
3586,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black All Star Canvas Mono Hi Casual Shoes
40671,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Lee Women Pink & Navy Blue Check Shirt
11266,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers
35064,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Allen Solly Men Leather Black Belt
3410,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Lazy White T-shirt
59999,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Wedges
34024,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
59632,Women,Apparel,Saree,Sarees,Olive,Fall,2012.0,Ethnic,FNF Olive Wedding Collection Sari
15080,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtis
15795,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Facit Men Mid- Rise BF Charcoal Briefs
18883,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Payton Navy Blue Shirt
27532,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt
56472,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,,Streetwear Icy Blue Nail Polish # 68
12806,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Zip Grey Sweatshirts
3462,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men's Ezeiro Silver Black Shoe
6995,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Line Printed Dark Grey T-shirt
48695,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
28397,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Women Brown Sunglasses
57482,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ID Men Black Casual Shoes
17579,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser
49856,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch
39914,Women,Accessories,Bags,Handbags,Pink,Fall,2012.0,Casual,Tortoise Women Pink Sling Bag
13571,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Racer Back Red Innerwear Vests
15763,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,2016.0,Casual,Facit Men Sportz Charcoal Innerwear Vest
56664,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes
1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Reebok T-shirt White Polo Tshirt
58139,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Rreverie Silver Ring
55964,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Colorbar Take Me As I Am Sensuous Red  Lipcolor with Sharpner 001 3.94 g
57185,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Elle Women Green Tunic
29049,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Graphic Grey T-shirt
6547,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Women's Embossed Yellow T-shirt
21653,Women,Apparel,Innerwear,Bra,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra
43002,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Grey Lunarswift Sports Shoes
54002,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag
53560,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch
23227,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Aneri Women Samira Maroon Kurta
35384,Boys,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Teens Black Shoes
58659,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,ALayna Women Pink Kurta
53072,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Rocia Women Black Clutch
43539,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women Multicoloured Striped Top
48608,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
19161,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Tshirt
11284,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
18449,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Ed Hardy Love & Luck Men Perfumes
31634,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Striped Black Shirt
4039,Unisex,Accessories,Headwear,Caps,Blue,Summer,2011.0,Sports,Puma Unisex Rajasthan Royals Military Blue Cap
43161,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Fastrack Women Pink Dial Watch
19601,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,United Colors of Benetton Women Printed Peach Top
35162,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Coolers Men Brown Sandals
46001,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green Printed Kota Saree
4906,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011.0,Casual,Palm Tree Girl's Belen Pedal Pusher Kidswear
37938,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Mineral Women Green Dress
43083,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Women Black  Track Pants
28417,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Idee Men Copper Sunglasses
47371,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Baggit Women Pink Border Sapera Wallet
25907,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Dress
9367,Men,Accessories,Socks,Socks,Blue,Fall,2011.0,Casual,Puma Men Ftpa Blue Socks
3573,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,ADIDAS Women's Royal Lavender T-shirt
9781,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,ADIDAS Men Bnce Hop Black Tshirts
37167,Boys,Apparel,Topwear,Waistcoat,Grey,Summer,2012.0,Casual,United Colors of Benetton Boys Check Grey Waistcoat
15919,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011.0,Casual,ADIDAS Unisex AL Blue Backpack
54680,Women,Apparel,Topwear,Kurtas,Peach,Fall,2012.0,Ethnic,Shree Women Peach Kurta
47385,Women,Accessories,Bags,Mobile Pouch,Brown,Fall,2012.0,Casual,Baggit Women Brown Micky Santa Mobile Pouch
10866,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Motor Rider Red T-Shirts
7098,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Eiger Backpack
51009,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Enamor Rose Full Figure Bra FF07
23239,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Aneri Women Diksha Magenta Kurta
13056,Women,Accessories,Watches,Watches,Burgundy,Winter,2016.0,Casual,Fastrack Women Burgundy Dial Watch 2166SL02
50035,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Hanes Women White Cotton Lined SoftCup Wirefree Bra
25029,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Black Speed Fly Shorts
36738,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Spykar Women Cult White T-shirt
16966,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Sprintfit Lite Black Sports Shoe
43938,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Catwalk Women Grey & Black Heels
14622,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Stripes Black Sweat Shirts
8524,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Nike Black plain Black Backpacks
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Yellow T-shirt
43980,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Men Pure Perfume
54704,Women,Apparel,Apparel Set,Kurta Sets,Beige,Summer,2012.0,Ethnic,Shree Women Beige and Red Salwar Suit with Dupatta
25464,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Downshifter Black Sports Shoes
54819,Women,Accessories,Bags,Laptop Bag,Yellow,Summer,2012.0,Casual,Ivory Tag Yellow Plaid Laptop Bag
10222,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Zoe Grey Handbags
42953,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black Leather Belt
39206,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels
7502,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women As Classic Black Capri
1758,Men,Apparel,Topwear,Jackets,White,Fall,2010.0,Sports,Lotto Men White Collared Jacket
17298,Men,Accessories,Socks,Socks,White,Winter,2015.0,Sports,Puma Men Pack of 3 Sports Socks
6499,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Leather Black Formal Shoe
39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Peter England Men Navy Blue Casual Shirt
27550,Men,Apparel,Topwear,Shirts,Olive,Summer,2012.0,Casual,Scullers Men Olive Shirt
5763,Women,Apparel,Topwear,Tops,Brown,Summer,2011.0,Casual,Jealous 21 Women Brown Sequined Top
37776,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Yellow & White Striped Shirt
7291,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Mickey Men's Donald Salute Star Brown T-shirt
25234,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Leatherette Blue & Black Handbag
58074,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings
32039,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Playboy Men Grey & Black Socks
8861,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White Striped Shirt
14452,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats
21185,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,ADIDAS Men Classroom White Flip Flops
57891,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Biotique Bio Kajal
24519,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta
11938,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals
11739,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Lee Men Stripes Red T-shirt
46957,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017.0,Casual,York Women Miss Angel Perfume
57135,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Elle Women Olive Green Top
43521,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Women Black Trouser
57323,Women,Apparel,Innerwear,Bra,Cream,Winter,2015.0,Casual,Amante Cream-Coloured Full-Coverage Lace Bra BCFR11
23961,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Provogue Men Printed White Shirt
19714,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirt
30151,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Wrangler Men Classic Rugged Brown Belt
59075,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Peri Peri Women Black Bra
20675,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Brown Casual Shoes
1582,Unisex,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap
38014,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch
27287,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Pink Kurta
6423,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Men's Bavarian Black Yellow Flip Flop
16341,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
19917,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack
36257,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue & Grey Pyjama Set
53420,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta
36063,Unisex,Accessories,Bags,Backpacks,Olive,Summer,2012.0,Casual,OTLS Unisex Olive Green Backpack
22258,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Inc. 5 Women Casual Blue Heels
28521,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Jersey Cuffed Black Capris
19780,Women,Accessories,Bags,Handbags,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Handbag
46455,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Analogue Watch J300
28177,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses
58935,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Tommy Hilfiger Men Cream-Coloured Dial Chronograph Watch TH1790767-D
31932,Women,Accessories,Bags,Clutches,Beige,Summer,2012.0,Casual,Fabindia Women Gold Crochet Purse
16110,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses
5448,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men's Training White Blue T-shirt
47192,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes
50175,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Flats
1598,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag
19351,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Shoes
45609,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes
15328,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Sports,Nike Men Solid Blue Sweaters
17657,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Pumps Black Heels
56195,Women,Personal Care,Makeup,Highlighter and Blush,Brown,Spring,2017.0,Casual,ColorBar Fucsia Blush
23905,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Carbon White Casual Shoes
55599,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Peter England Men Blue Shirt
9339,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Ducati Graphic White Tshirts
55587,Women,Personal Care,Lips,Lip Gloss,Burgundy,Spring,2017.0,Casual,Revlon ColorStay Overtime Boundless Brandy Lip Gloss 250
34880,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Envirosax Women Blue Bag
3358,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I am Legend White T-shirt
53612,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M051-001
9158,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Cade Black Jeans
56402,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Rocia Women Beige & Gold Sandals
49601,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats
12624,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Printed Green Tshirts
58465,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Fossil Men Black Belt
23900,Unisex,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Fila Unisex Wiser Black Sandals
39468,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurti
19290,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Guess Women Quilty White Watch
28806,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Check Black Shirt
23267,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Watch
15572,Boys,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt
20332,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Mr.Men Little Miss Men Printed Red Tshirt
55129,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush 11 Nail Polish
57987,Women,Apparel,Topwear,Tunics,White,Fall,2012.0,Casual,Latin Quarters Women White Printed Tunic
48885,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain
57498,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Formal,Lee Cooper Men Black Shoes
17758,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2012.0,Casual,Buckaroo Men New Gemma Tan Casual Shoe
41909,Men,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,2017.0,Casual,Playboy London For Men Fragrance Gift Set
57239,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Slingbag
1950,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Mens Colour Splash T-shirt
2732,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Round Neck Kidswear
5137,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Wrangler Women's Woodstock Red Top
22811,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Locomotive Men Black Printed Tshirt
49664,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass
22976,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,FILA Women Grey Breath Sports Shoe
46602,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Catwalk Women Blue and Brown Heels
25188,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag
41997,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top
28154,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Wayfarer Sunglasses
20278,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Flats
33979,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,2012.0,Casual,Urban Yoga Women Printed Rust T-shirt
19980,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Printed Yellow TShirt
16418,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Levi's Men Stripes White Tshirts
42659,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Alma Women Green Kurta
35358,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Flats
53097,Women,Accessories,Jewellery,Earrings,Maroon,Winter,2016.0,Ethnic,Fabindia Maroon & White Earrings
36269,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White & Pink Night suits
13814,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Pack of 3 Printed T-shirts
36551,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,AND by Anita Dongre Women White Tunic
55390,Women,Personal Care,Nails,Nail Polish,Rose,Spring,2017.0,Casual,Revlon Really Rosy Nail Polish 308
19959,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Purple Sweater
38602,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey T-shirt
22475,Men,Apparel,Topwear,Tshirts,Green,Fall,2012.0,Casual,Timberland Men Green Polo T-shirt
36714,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Bulgari Men Aqua Pour Homme Perfume
8453,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Jealous Randa Black Top Black Tops
47215,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Sandals
35363,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Senorita Women Multi Coloured Flats
33865,Men,Footwear,Sandal,Sports Sandals,Black,Winter,2012.0,Casual,Puma Men Black & Green Aripon Ind Sports Sandals
58906,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Hakashi Men Black Silk Tie
3071,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Women's Shlokas Blue T-shirt
38604,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Eligible T-shirt
38456,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Baggit Women Orange Tinki Tower Sling Bag
37940,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Mineral Women Orange Tunic
29027,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,ADIDAS Men Chicago Bulls Red T-shirt
22643,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Nike Men Printed Yellow T-shirt
18901,Unisex,Accessories,Headwear,Caps,Green,Fall,2011.0,Casual,ADIDAS Originals Unisex Adicolor Green Cap
24725,Unisex,Accessories,Bags,Backpacks,Purple,Summer,2012.0,Casual,United Colors of Benetton Unisex Purple Backpack
2041,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Fire Grey T-shirt
37299,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,CASIO Enticer Men Grey Dial Analogue Watch A521
57946,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Casual Shoes
57481,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White & Blue Casual Shoes
56879,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels
13218,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
43848,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Golden Earrings
